testid,t_x,t_y,p_x,p_y,error
8-33,15.020160999999998,61.526064,15.020160999999998,61.526064000000005,7.105427357601002e-15
8-34,15.020160999999998,61.52606400000001,15.020160999999998,61.526064000000005,7.105427357601002e-15
8-35,15.020160999999998,61.52606400000001,14.604429499999998,61.788915900000006,0.49185750113814125
9-26,10.862846000000001,64.154583,15.3980988,61.507288900000006,5.251350684519424
9-27,10.862846,64.154583,15.624861800000001,62.46482099999999,5.052928863153893
9-28,10.862846,64.154583,12.110040500000002,63.366027300000006,1.4755725034144342
9-29,10.862846,64.154583,10.862846000000003,64.154583,3.552713678800501e-15
9-30,10.862846000000005,64.154583,16.078387000000003,61.95789229999999,5.659268323215248
9-31,10.862846000000005,64.154583,11.713205900000002,63.30970190000001,1.1987226671191327
9-32,10.862846000000005,64.154583,11.694309000000002,63.62887920000001,0.9837150022762847
9-33,10.862846000000001,64.154583,11.694309000000002,63.62887920000001,0.9837150022762878
9-34,10.862846000000001,64.154583,13.6595853,58.052664400000005,6.712314154834412
9-35,10.862846,64.154583,12.110040500000002,63.366027300000006,1.4755725034144342
10-26,11.051815,60.96281,11.051815000000001,60.962810000000005,7.32410687763558e-15
10-27,11.051815,60.96281000000001,10.881743000000002,59.9301777,1.0465438128369544
10-28,11.051815,60.96281,10.314836300000001,57.808587599999996,3.2391752890072896
10-29,11.051815,60.96281,10.881743000000002,59.9301777,1.0465438128369404
10-30,11.051815,60.96281,10.364575400000001,50.863279199999994,10.122885984142904
10-31,11.051815,60.96281,10.673877200000002,59.723651200000006,1.2955120656660273
10-32,11.051815,60.96281,11.032918100000002,61.281987300000004,0.319736206371603
10-33,11.051815,60.96281,10.862846100000002,60.343230600000005,0.6477560328330098
10-34,11.051815,60.96281,10.484908300000003,59.1040718,1.9432680984990511
10-35,11.051815,60.96281,11.486443300000001,59.0665216,1.945459188761213
11-26,9.351095,58.89754599999999,9.5022701,59.4232497,0.5470084926705513
11-27,9.351095,58.89754599999999,9.5022701,58.59714379999999,0.336296584319333
11-28,9.351095,58.897546,9.351095,58.89754600000001,1.4210854715202004e-14
11-29,9.351095,58.897546,9.8046203,59.64855120000001,0.8773220663856245
11-30,9.351095,58.897546,9.5022701,56.944931999999994,1.958457388828265
11-31,9.351095,58.89754600000001,9.351095,58.89754600000001,0.0
11-32,9.351095,58.89754600000001,9.351095,58.89754600000001,0.0
11-33,9.351095,58.897546,9.237713600000001,56.41922800000001,2.480910206152149
11-34,9.351095,58.89754600000001,9.351095,58.89754600000002,7.105427357601002e-15
11-35,9.351095,58.89754600000001,9.351095,58.897546,1.4210854715202004e-14
12-26,9.162126,54.76701600000001,9.577857600000002,54.65436520000001,0.4307237699259256
12-27,9.162126,54.76701600000001,9.5589607,55.330270000000006,0.6890085976532384
12-28,9.162126,54.76701600000001,9.162126,54.76701600000001,0.0
12-29,9.162126,54.76701600000001,9.351094900000001,55.38659540000001,0.6477560328330175
12-30,9.162126,54.76701600000001,9.936898500000002,56.569428800000004,1.9618777557126392
12-31,9.162126,54.76701600000001,10.163661100000002,55.424145800000005,1.1978698303989643
12-32,9.162126,54.76701600000001,9.162126,54.76701600000001,0.0
12-33,9.162126,54.76701600000001,9.162126,54.76701600000001,0.0
12-34,9.162126,54.76701600000001,9.162126,54.76701600000001,0.0
12-35,9.162126,54.76701600000001,9.162126,54.76701600000001,0.0
13-26,9.351095,50.636487,9.351095,50.636486999999995,7.105427357601002e-15
13-27,9.351095,50.636487,9.4833732,52.2323732,1.6013588871785318
13-28,9.351094999999997,50.636487,9.351095,50.636486999999995,7.944109290391274e-15
13-29,9.351094999999997,50.636487,9.351095,50.636486999999995,7.944109290391274e-15
13-30,9.351095,50.636487,9.351095,50.636486999999995,7.105427357601002e-15
13-31,9.351095,50.636487,10.409320700000002,53.97846059999999,3.505514109975508
13-32,9.351095,50.636487,9.351095,50.636486999999995,7.105427357601002e-15
13-33,9.351094999999997,50.636487,9.351095,50.636486999999995,7.944109290391274e-15
13-34,9.351095,50.636487,9.351095,50.636486999999995,7.105427357601002e-15
13-35,9.351095,50.636487,10.0880736,51.96952130000001,1.5231933238543527
14-26,9.351095,48.007968,9.332198100000001,48.6838728,0.6761689075169434
14-27,9.351095,48.007968,9.351095,48.007968,0.0
14-28,9.351095,48.007968,9.313301200000002,49.35977760000001,1.3523378150338867
14-29,9.351095,48.007968,9.332198100000001,48.6838728,0.6761689075169434
14-30,9.351095,48.007968,9.351095,48.007968,0.0
14-31,9.351095,48.007968,9.332198100000001,48.6838728,0.6761689075169434
14-32,9.351095,48.007968,9.249658900000002,48.82304860000001,0.821368167680964
14-33,9.351095,48.007968,10.402369100000001,50.0997577,2.3411025997074324
14-34,9.351095,48.007968,9.332198100000001,48.6838728,0.6761689075169434
14-35,9.351094999999997,48.007968,9.351095,48.007968,3.552713678800501e-15
15-26,9.162126,44.62844299999998,9.2481902,40.872832100000004,3.7565969012818363
15-27,9.162126,44.62844299999999,8.4853631,41.287377000000006,3.408919189299198
15-28,9.162126,44.628443,9.162126,44.62844299999999,7.105427357601002e-15
15-29,9.162126,44.62844299999998,9.162126,44.62844299999999,7.105427357601002e-15
15-30,9.162126,44.62844299999998,9.1362775,43.4909098,1.137826843616575
15-31,9.162126,44.62844299999998,9.162126,44.62844299999999,7.105427357601002e-15
15-32,9.162126,44.62844299999999,9.162126,44.27171539999999,0.35672759999999926
15-33,9.162126,44.62844299999998,9.172602600000001,43.85182029999999,0.7766933611811258
15-34,9.162126,44.62844299999998,9.2139214,41.524611500000006,3.104263639553391
