testid,t_x,t_y,p_x,p_y,error
13-26,9.351095,50.636487,7.163580791320637,43.21878698981581,7.733530361630493
13-27,9.351095,50.636487,6.599100251284612,46.677627056972234,4.821415471152315
13-28,9.351094999999997,50.636487,8.499349280664296,45.73786469480166,4.972119393115317
13-29,9.351094999999997,50.636487,12.366771895296518,46.46562845126178,5.146879459479111
13-30,9.351095,50.636487,7.925372642992182,49.272024449198575,1.9734341366793746
13-31,9.351095,50.636487,7.888744454194393,57.81622664272917,7.327150227489177
13-32,9.351095,50.636487,8.922595661220798,48.52244828759443,2.1570283634861247
13-33,9.351094999999997,50.636487,7.20744661568248,43.076777187696976,7.857763094024772
13-34,9.351095,50.636487,8.554715949298245,45.84874295773495,4.853525791282163
13-35,9.351095,50.636487,15.453579399344546,47.15746083763129,7.024524103644995
14-26,9.351095,48.007968,14.088448159092852,47.626581684003646,4.752680346498836
14-27,9.351095,48.007968,6.408068464577635,47.714294476776274,2.957642528508611
14-28,9.351095,48.007968,4.931092218004789,48.54436293112682,4.452431258872388
14-29,9.351095,48.007968,3.770469265119715,46.16268743517965,5.877792438978417
14-30,9.351095,48.007968,6.936608584857807,43.92290300022241,4.745260867572409
14-31,9.351095,48.007968,4.30841266036362,41.92256147788555,7.903215656799053
14-32,9.351095,48.007968,7.31147917740303,43.17667531875908,5.2441797905487535
14-33,9.351095,48.007968,6.530030643592583,44.67837235452492,4.364013206368539
14-34,9.351095,48.007968,8.46264923810098,42.967267460846465,5.1183979717543515
14-35,9.351094999999997,48.007968,6.459054936594842,47.75507548790678,2.9030760153694417
15-26,9.162126,44.62844299999998,6.03801679778039,37.800740106629426,7.508500856198521
15-27,9.162126,44.62844299999999,9.34126762121773,38.589165008739535,6.041934324053468
15-28,9.162126,44.628443,4.774641199356084,44.52216497645254,4.388771797914599
15-29,9.162126,44.62844299999998,6.319603866950668,44.929951797807746,2.8584680568498246
15-30,9.162126,44.62844299999998,10.729677283689476,53.30880615048224,8.82076648887424
15-31,9.162126,44.62844299999998,8.539173150529557,52.65784607089987,8.053532388190906
15-32,9.162126,44.62844299999999,4.757275812629716,48.239688311207104,5.695945739812783
15-33,9.162126,44.62844299999998,5.016055710534525,41.636204468181866,5.1130607542337465
15-34,9.162126,44.62844299999998,9.329865779727214,38.73489765129781,5.895931937438897
15-35,9.162126,44.62844299999998,8.8822762535261,49.170480629933856,4.550650691092079
16-26,9.162126,41.06116700000001,11.054186649644546,44.34838626904094,3.7928490643165977
16-27,9.162126,41.06116699999999,9.70247311779919,43.65406390562333,2.6486013990226973
16-28,9.162126,41.06116700000001,5.954576715776117,43.658410984518326,4.127232574721434
16-29,9.162126,41.061167,11.450034952591981,50.26519225640634,9.484124013102967
16-30,9.162126,41.061167,6.046759817799628,38.96708743309597,3.7537548776821708
16-31,9.162126,41.06116700000001,4.661899359340591,41.18248768898543,4.501861673449838
16-32,9.162126,41.06116700000001,8.721125084408296,46.152834741380545,5.11073010402309
16-33,9.162126,41.061167,7.191201551013839,39.06459685731967,2.8055009389151775
16-34,9.162126,41.061167,4.899912965122757,47.53541414031791,7.751279635556452
16-35,9.162126,41.06116700000001,13.116561990938527,49.78423566722984,9.577551408352589
17-26,9.266892,36.862216,5.268914398386439,42.072588157105464,6.56748071322205
17-27,9.266892000000002,36.862216,6.105273771769014,40.02077884651723,4.469043418504849
17-28,9.266892,36.862216,7.043065425712727,38.978544908013134,3.0698945713816217
17-29,9.266892000000002,36.862216,8.379930402324144,31.789611645552917,5.149564623587822
17-30,9.266892,36.862216,5.553196984224595,35.74437570423064,3.878285393964813
