testid,t_x,t_y,p_x,p_y,error
8-30,15.020160999999995,61.526064,14.465852333333332,61.87653320000001,0.6558100015175296
8-31,15.020160999999995,61.526064,14.465852333333332,61.87653320000001,0.6558100015175296
8-32,15.020160999999998,61.526064,15.133542399999998,63.21582660000002,1.6935622179963739
8-33,15.020160999999998,61.526064,15.020161,61.52606400000001,1.432144669219779e-14
8-34,15.020160999999998,61.52606400000001,15.020161,61.52606400000001,1.7763568394002505e-15
8-35,15.020160999999998,61.52606400000001,14.465852333333332,61.87653320000001,0.655810001517525
9-26,10.862846000000001,64.154583,14.617027466666666,60.96281006666667,4.927605193460891
9-27,10.862846,64.154583,14.856388333333333,62.852840466666656,4.200346889390753
9-28,10.862846,64.154583,12.248617666666666,63.27841000000001,1.6395250037938127
9-29,10.862846,64.154583,10.862846,64.154583,0.0
9-30,10.862846000000005,64.154583,15.42329486666667,62.15190199999999,4.980805663067201
9-31,10.862846000000005,64.154583,11.984061266666666,63.24085973333334,1.4463795775156651
9-32,10.862846000000005,64.154583,11.417154666666667,63.8041138,0.6558100015175219
9-33,10.862846000000001,64.154583,11.694309,63.62887920000001,0.9837150022762863
9-34,10.862846000000001,64.154583,14.365069066666669,59.19794753333334,6.069085726706281
9-35,10.862846,64.154583,12.248617666666666,63.27841000000001,1.6395250037938127
10-26,11.051815,60.96281,11.316371400000003,61.00036026666667,0.2672079925969655
10-27,11.051815,60.96281000000001,11.202990066666668,60.311938733333335,0.6681970566786088
10-28,11.051815,60.96281,10.177923666666668,55.91120733333333,5.126633940935211
10-29,11.051815,60.96281,10.938433666666668,60.274388466666664,0.6976958752246291
10-30,11.051815,60.96281,10.450443666666668,52.3824762,8.601382191251446
10-31,11.051815,60.96281,10.79985646666667,60.13670413333333,0.863674710444022
10-32,11.051815,60.96281,11.303773466666668,61.213145133333335,0.35517706556876405
10-33,11.051815,60.96281,10.925835733333336,60.549757066666665,0.4318373552220105
10-34,11.051815,60.96281,10.673877200000002,59.72365119999999,1.2955120656660408
10-35,11.051815,60.96281,12.1352364,59.81126853333333,1.5810912938318187
11-26,9.351095,58.89754599999999,9.4518784,59.24801513333334,0.3646723284470431
11-27,9.351095,58.89754599999999,9.4518784,58.1465406,0.7577376884811157
11-28,9.351095,58.897546,9.351094999999999,58.89754600000002,2.1390168887322673e-14
11-29,9.351095,58.897546,9.855011999999999,60.09915440000001,1.3029946622452397
11-30,9.351095,58.897546,9.4518784,56.869831466666675,2.030217604693334
11-31,9.351095,58.89754600000001,9.351094999999999,58.89754600000002,7.32410687763558e-15
11-32,9.351095,58.89754600000001,9.321264733333331,57.18791700000001,1.7098892251986395
11-33,9.351095,58.897546,9.207883333333333,54.70959900000001,4.190394928437931
11-34,9.351095,58.89754600000001,10.598289599999998,59.41073293333336,1.3486493980324292
11-35,9.351095,58.89754600000001,9.351094999999999,58.89754600000001,1.7763568394002505e-15
12-26,9.162126,54.76701600000001,9.439280400000001,54.69191546666668,0.28714917995061645
12-27,9.162126,54.76701600000001,9.426682466666668,55.142518666666675,0.45933906510215927
12-28,9.162126,54.76701600000001,9.174723933333333,54.31641280000001,0.4507792716779622
12-29,9.162126,54.76701600000001,9.288105266666667,55.180068933333345,0.43183735522201155
12-30,9.162126,54.76701600000001,9.943197466666668,56.3441272,1.7599296500730441
12-31,9.162126,54.76701600000001,10.47231026666667,55.64318900000001,1.5761541607818275
12-32,9.162126,54.76701600000001,9.162126,54.76701600000001,0.0
12-33,9.162126,54.76701600000001,9.162126,54.76701600000001,0.0
12-34,9.162126,54.76701600000001,9.162126,54.76701600000001,0.0
12-35,9.162126,54.76701600000001,9.162126,54.76701600000001,0.0
13-26,9.351095,50.636487,9.351095000000003,50.636486999999995,7.32410687763558e-15
13-27,9.351095,50.636487,9.4140846,52.251148333333326,1.6158895107865223
13-28,9.351094999999997,50.636487,9.351095000000003,50.636486999999995,8.881784197001252e-15
13-29,9.351094999999997,50.636487,9.351095000000003,50.636486999999995,8.881784197001252e-15
13-30,9.351095,50.636487,9.351095000000003,50.636486999999995,7.32410687763558e-15
13-31,9.351095,50.636487,10.434516533333333,53.590441199999994,3.146370549472509
13-32,9.351095,50.636487,9.351095000000003,50.636486999999995,7.32410687763558e-15
13-33,9.351094999999997,50.636487,9.351095000000003,50.636486999999995,8.881784197001252e-15
13-34,9.351095,50.636487,9.351095000000003,50.636486999999995,7.32410687763558e-15
13-35,9.351095,50.636487,9.842414066666667,52.0759138,1.520968092311092
14-26,9.351095,48.007968,9.338497066666665,48.4585712,0.4507792716779623
14-27,9.351095,48.007968,9.351094999999999,48.007968,1.7763568394002505e-15
14-28,9.351095,48.007968,9.325899133333333,48.909174400000005,0.9015585433559244
