Unnamed: 0,b_major,b_minor,t_building,t_floor,interval,rssi,testid,timestamp,t_x,t_y,beacon_id,b_floor,b_x,b_y,t_pos,t_num
4412,1000,503,31,1,5,-83,15-5,2019-06-05 17:06:11,9.162125999999999,44.628443,A0:E6:F8:69:9F:A8,2.0,8.136485433945664,32.07229239783894,15,5
4413,1000,552,31,1,5,-67,15-5,2019-06-05 17:06:11,9.162125999999999,44.628443,A0:E6:F8:69:F9:A1,1.0,8.252173096444572,26.403657531747374,15,5
4414,1000,524,31,1,5,-84,15-5,2019-06-05 17:06:12,9.162125999999999,44.628443,A0:E6:F8:69:9B:D0,1.0,7.263547820361415,33.15666546422749,15,5
4415,1000,511,31,1,5,-80,15-5,2019-06-05 17:06:12,9.162125999999999,44.628443,A0:E6:F8:69:F5:73,1.0,7.757860905176678,43.34756805360252,15,5
4416,1000,524,31,1,5,-82,15-5,2019-06-05 17:06:12,9.162125999999999,44.628443,A0:E6:F8:69:9B:D0,1.0,7.263547820361415,33.15666546422749,15,5
4417,1000,503,31,1,5,-83,15-5,2019-06-05 17:06:13,9.162125999999999,44.628443,A0:E6:F8:69:9F:A8,2.0,8.136485433945664,32.07229239783894,15,5
4418,1000,508,31,1,5,-81,15-5,2019-06-05 17:06:13,9.162125999999999,44.628443,A0:E6:F8:69:F4:03,2.0,11.26014549643067,43.20572118552391,15,5
4419,1000,514,31,1,5,-80,15-5,2019-06-05 17:06:13,9.162125999999999,44.628443,A0:E6:F8:69:9B:27,1.0,7.757860905176678,59.80035305021886,15,5
4420,1000,552,31,1,5,-73,15-5,2019-06-05 17:06:14,9.162125999999999,44.628443,A0:E6:F8:69:F9:A1,1.0,8.252173096444572,26.403657531747374,15,5
4421,1000,503,31,1,5,-80,15-5,2019-06-05 17:06:14,9.162125999999999,44.628443,A0:E6:F8:69:9F:A8,2.0,8.136485433945664,32.07229239783894,15,5
4422,1000,508,31,1,5,-83,15-5,2019-06-05 17:06:14,9.162125999999999,44.628443,A0:E6:F8:69:F4:03,2.0,11.26014549643067,43.20572118552391,15,5
4423,1000,524,31,1,5,-83,15-6,2019-06-05 17:06:19,9.162125999999999,44.628443,A0:E6:F8:69:9B:D0,1.0,7.263547820361415,33.15666546422749,15,6
4424,1000,511,31,1,5,-78,15-6,2019-06-05 17:06:19,9.162125999999999,44.628443,A0:E6:F8:69:F5:73,1.0,7.757860905176678,43.34756805360252,15,6
4425,1000,514,31,1,5,-83,15-6,2019-06-05 17:06:20,9.162125999999999,44.628443,A0:E6:F8:69:9B:27,1.0,7.757860905176678,59.80035305021886,15,6
4426,1000,503,31,1,5,-84,15-6,2019-06-05 17:06:20,9.162125999999999,44.628443,A0:E6:F8:69:9F:A8,2.0,8.136485433945664,32.07229239783894,15,6
4427,1000,552,31,1,5,-71,15-6,2019-06-05 17:06:21,9.162125999999999,44.628443,A0:E6:F8:69:F9:A1,1.0,8.252173096444572,26.403657531747374,15,6
4428,1000,539,31,1,5,-92,15-6,2019-06-05 17:06:21,9.162125999999999,44.628443,A0:E6:F8:69:A1:C7,1.0,10.476580637792203,7.495236031035186,15,6
4429,1000,503,31,1,5,-82,15-6,2019-06-05 17:06:21,9.162125999999999,44.628443,A0:E6:F8:69:9F:A8,2.0,8.136485433945664,32.07229239783894,15,6
4430,1000,524,31,1,5,-83,15-6,2019-06-05 17:06:22,9.162125999999999,44.628443,A0:E6:F8:69:9B:D0,1.0,7.263547820361415,33.15666546422749,15,6
4431,1000,508,31,1,5,-81,15-6,2019-06-05 17:06:22,9.162125999999999,44.628443,A0:E6:F8:69:F4:03,2.0,11.26014549643067,43.20572118552391,15,6
4432,1000,541,31,1,5,-98,15-6,2019-06-05 17:06:22,9.162125999999999,44.628443,A0:E6:F8:69:F9:CE,1.0,29.260466244656378,9.09139753922206,15,6
4433,1000,511,31,1,5,-76,15-6,2019-06-05 17:06:23,9.162125999999999,44.628443,A0:E6:F8:69:F5:73,1.0,7.757860905176678,43.34756805360252,15,6
4434,1000,552,31,1,5,-70,15-6,2019-06-05 17:06:23,9.162125999999999,44.628443,A0:E6:F8:69:F9:A1,1.0,8.252173096444572,26.403657531747374,15,6
4435,1000,524,31,1,5,-84,15-6,2019-06-05 17:06:23,9.162125999999999,44.628443,A0:E6:F8:69:9B:D0,1.0,7.263547820361415,33.15666546422749,15,6
4436,1000,508,31,1,5,-81,15-6,2019-06-05 17:06:24,9.162125999999999,44.628443,A0:E6:F8:69:F4:03,2.0,11.26014549643067,43.20572118552391,15,6
4437,1000,511,31,1,5,-83,15-6,2019-06-05 17:06:24,9.162125999999999,44.628443,A0:E6:F8:69:F5:73,1.0,7.757860905176678,43.34756805360252,15,6
4438,1000,503,31,1,5,-82,15-6,2019-06-05 17:06:24,9.162125999999999,44.628443,A0:E6:F8:69:9F:A8,2.0,8.136485433945664,32.07229239783894,15,6
4439,1000,508,31,1,5,-80,15-6,2019-06-05 17:06:25,9.162125999999999,44.628443,A0:E6:F8:69:F4:03,2.0,11.26014549643067,43.20572118552391,15,6
4440,1000,524,31,1,5,-79,15-7,2019-06-05 17:06:29,9.162125999999999,44.628443,A0:E6:F8:69:9B:D0,1.0,7.263547820361415,33.15666546422749,15,7
4441,1000,514,31,1,5,-85,15-7,2019-06-05 17:06:30,9.162125999999999,44.628443,A0:E6:F8:69:9B:27,1.0,7.757860905176678,59.80035305021886,15,7
4442,1000,511,31,1,5,-75,15-7,2019-06-05 17:06:30,9.162125999999999,44.628443,A0:E6:F8:69:F5:73,1.0,7.757860905176678,43.34756805360252,15,7
4443,1000,594,31,1,5,-92,15-7,2019-06-05 17:06:30,9.162125999999999,44.628443,A0:E6:F8:69:9C:00,1.0,29.384043845699672,43.593132591802295,15,7
4444,1000,511,31,1,5,-78,15-7,2019-06-05 17:06:31,9.162125999999999,44.628443,A0:E6:F8:69:F5:73,1.0,7.757860905176678,43.34756805360252,15,7
4445,1000,503,31,1,5,-82,15-7,2019-06-05 17:06:31,9.162125999999999,44.628443,A0:E6:F8:69:9F:A8,2.0,8.136485433945664,32.07229239783894,15,7
4446,1000,514,31,1,5,-81,15-7,2019-06-05 17:06:32,9.162125999999999,44.628443,A0:E6:F8:69:9B:27,1.0,7.757860905176678,59.80035305021886,15,7
4447,1000,541,31,1,5,-97,15-7,2019-06-05 17:06:32,9.162125999999999,44.628443,A0:E6:F8:69:F9:CE,1.0,29.260466244656378,9.09139753922206,15,7
4448,1000,511,31,1,5,-73,15-7,2019-06-05 17:06:32,9.162125999999999,44.628443,A0:E6:F8:69:F5:73,1.0,7.757860905176678,43.34756805360252,15,7
4449,1000,573,31,1,5,-93,15-7,2019-06-05 17:06:33,9.162125999999999,44.628443,A0:E6:F8:69:F1:0C,1.0,29.50762144674296,52.3106532787198,15,7
4450,1000,552,31,1,5,-70,15-7,2019-06-05 17:06:33,9.162125999999999,44.628443,A0:E6:F8:69:F9:A1,1.0,8.252173096444572,26.403657531747374,15,7
4451,1000,503,31,1,5,-84,15-7,2019-06-05 17:06:33,9.162125999999999,44.628443,A0:E6:F8:69:9F:A8,2.0,8.136485433945664,32.07229239783894,15,7
4452,1000,508,31,1,5,-82,15-7,2019-06-05 17:06:34,9.162125999999999,44.628443,A0:E6:F8:69:F4:03,2.0,11.26014549643067,43.20572118552391,15,7
4453,1000,552,31,1,5,-71,15-7,2019-06-05 17:06:34,9.162125999999999,44.628443,A0:E6:F8:69:F9:A1,1.0,8.252173096444572,26.403657531747374,15,7
4455,1000,541,31,1,5,-94,15-8,2019-06-05 17:06:39,9.162125999999999,44.628443,A0:E6:F8:69:F9:CE,1.0,29.260466244656378,9.09139753922206,15,8
4456,1000,508,31,1,5,-81,15-8,2019-06-05 17:06:39,9.162125999999999,44.628443,A0:E6:F8:69:F4:03,2.0,11.26014549643067,43.20572118552391,15,8
4457,1000,511,31,1,5,-78,15-8,2019-06-05 17:06:40,9.162125999999999,44.628443,A0:E6:F8:69:F5:73,1.0,7.757860905176678,43.34756805360252,15,8
4458,1000,514,31,1,5,-82,15-8,2019-06-05 17:06:40,9.162125999999999,44.628443,A0:E6:F8:69:9B:27,1.0,7.757860905176678,59.80035305021886,15,8
4459,1000,508,31,1,5,-80,15-8,2019-06-05 17:06:40,9.162125999999999,44.628443,A0:E6:F8:69:F4:03,2.0,11.26014549643067,43.20572118552391,15,8
4460,1000,552,31,1,5,-70,15-8,2019-06-05 17:06:41,9.162125999999999,44.628443,A0:E6:F8:69:F9:A1,1.0,8.252173096444572,26.403657531747374,15,8
4461,1000,511,31,1,5,-80,15-8,2019-06-05 17:06:41,9.162125999999999,44.628443,A0:E6:F8:69:F5:73,1.0,7.757860905176678,43.34756805360252,15,8
4462,1000,514,31,1,5,-82,15-8,2019-06-05 17:06:41,9.162125999999999,44.628443,A0:E6:F8:69:9B:27,1.0,7.757860905176678,59.80035305021886,15,8
4463,1000,503,31,1,5,-84,15-8,2019-06-05 17:06:42,9.162125999999999,44.628443,A0:E6:F8:69:9F:A8,2.0,8.136485433945664,32.07229239783894,15,8
4465,1000,511,31,1,5,-79,15-8,2019-06-05 17:06:42,9.162125999999999,44.628443,A0:E6:F8:69:F5:73,1.0,7.757860905176678,43.34756805360252,15,8
4466,1000,503,31,1,5,-82,15-8,2019-06-05 17:06:43,9.162125999999999,44.628443,A0:E6:F8:69:9F:A8,2.0,8.136485433945664,32.07229239783894,15,8
4467,1000,524,31,1,5,-83,15-8,2019-06-05 17:06:43,9.162125999999999,44.628443,A0:E6:F8:69:9B:D0,1.0,7.263547820361415,33.15666546422749,15,8
4468,1000,539,31,1,5,-92,15-8,2019-06-05 17:06:43,9.162125999999999,44.628443,A0:E6:F8:69:A1:C7,1.0,10.476580637792203,7.495236031035186,15,8
4469,1000,552,31,1,5,-71,15-8,2019-06-05 17:06:44,9.162125999999999,44.628443,A0:E6:F8:69:F9:A1,1.0,8.252173096444572,26.403657531747374,15,8
4470,1000,524,31,1,5,-85,15-9,2019-06-05 17:06:49,9.162125999999999,44.628443,A0:E6:F8:69:9B:D0,1.0,7.263547820361415,33.15666546422749,15,9
4471,1000,514,31,1,5,-82,15-9,2019-06-05 17:06:49,9.162125999999999,44.628443,A0:E6:F8:69:9B:27,1.0,7.757860905176678,59.80035305021886,15,9
4472,1000,508,31,1,5,-82,15-9,2019-06-05 17:06:49,9.162125999999999,44.628443,A0:E6:F8:69:F4:03,2.0,11.26014549643067,43.20572118552391,15,9
4473,1000,573,31,1,5,-94,15-9,2019-06-05 17:06:50,9.162125999999999,44.628443,A0:E6:F8:69:F1:0C,1.0,29.50762144674296,52.3106532787198,15,9
4474,1000,503,31,1,5,-82,15-9,2019-06-05 17:06:50,9.162125999999999,44.628443,A0:E6:F8:69:9F:A8,2.0,8.136485433945664,32.07229239783894,15,9
4475,1000,552,31,1,5,-70,15-9,2019-06-05 17:06:50,9.162125999999999,44.628443,A0:E6:F8:69:F9:A1,1.0,8.252173096444572,26.403657531747374,15,9
4476,1000,524,31,1,5,-78,15-9,2019-06-05 17:06:51,9.162125999999999,44.628443,A0:E6:F8:69:9B:D0,1.0,7.263547820361415,33.15666546422749,15,9
4477,1000,508,31,1,5,-80,15-9,2019-06-05 17:06:51,9.162125999999999,44.628443,A0:E6:F8:69:F4:03,2.0,11.26014549643067,43.20572118552391,15,9
4478,1000,552,31,1,5,-88,15-9,2019-06-05 17:06:51,9.162125999999999,44.628443,A0:E6:F8:69:F9:A1,1.0,8.252173096444572,26.403657531747374,15,9
4479,1000,508,31,1,5,-81,15-9,2019-06-05 17:06:52,9.162125999999999,44.628443,A0:E6:F8:69:F4:03,2.0,11.26014549643067,43.20572118552391,15,9
4480,1000,552,31,1,5,-71,15-9,2019-06-05 17:06:52,9.162125999999999,44.628443,A0:E6:F8:69:F9:A1,1.0,8.252173096444572,26.403657531747374,15,9
4481,1000,511,31,1,5,-78,15-9,2019-06-05 17:06:52,9.162125999999999,44.628443,A0:E6:F8:69:F5:73,1.0,7.757860905176678,43.34756805360252,15,9
4482,1000,589,31,1,5,-95,15-9,2019-06-05 17:06:53,9.162125999999999,44.628443,A0:E6:F8:69:9E:B5,2.0,8.582722807688299,53.89381108505226,15,9
4483,1000,552,31,1,5,-71,15-9,2019-06-05 17:06:53,9.162125999999999,44.628443,A0:E6:F8:69:F9:A1,1.0,8.252173096444572,26.403657531747374,15,9
4484,1000,511,31,1,5,-78,15-9,2019-06-05 17:06:53,9.162125999999999,44.628443,A0:E6:F8:69:F5:73,1.0,7.757860905176678,43.34756805360252,15,9
4485,1000,514,31,1,5,-83,15-9,2019-06-05 17:06:54,9.162125999999999,44.628443,A0:E6:F8:69:9B:27,1.0,7.757860905176678,59.80035305021886,15,9
4486,1000,503,31,1,5,-84,15-9,2019-06-05 17:06:54,9.162125999999999,44.628443,A0:E6:F8:69:9F:A8,2.0,8.136485433945664,32.07229239783894,15,9
4487,1000,552,31,1,5,-70,15-10,2019-06-05 17:06:59,9.162125999999999,44.628443,A0:E6:F8:69:F9:A1,1.0,8.252173096444572,26.403657531747374,15,10
4488,1000,508,31,1,5,-80,15-10,2019-06-05 17:06:59,9.162125999999999,44.628443,A0:E6:F8:69:F4:03,2.0,11.26014549643067,43.20572118552391,15,10
4489,1000,539,31,1,5,-91,15-10,2019-06-05 17:06:59,9.162125999999999,44.628443,A0:E6:F8:69:A1:C7,1.0,10.476580637792203,7.495236031035186,15,10
4490,1000,514,31,1,5,-88,15-10,2019-06-05 17:07:00,9.162125999999999,44.628443,A0:E6:F8:69:9B:27,1.0,7.757860905176678,59.80035305021886,15,10
4491,1000,552,31,1,5,-70,15-10,2019-06-05 17:07:00,9.162125999999999,44.628443,A0:E6:F8:69:F9:A1,1.0,8.252173096444572,26.403657531747374,15,10
4492,1000,524,31,1,5,-84,15-10,2019-06-05 17:07:01,9.162125999999999,44.628443,A0:E6:F8:69:9B:D0,1.0,7.263547820361415,33.15666546422749,15,10
4493,1000,508,31,1,5,-80,15-10,2019-06-05 17:07:01,9.162125999999999,44.628443,A0:E6:F8:69:F4:03,2.0,11.26014549643067,43.20572118552391,15,10
4494,1000,573,31,1,5,-94,15-10,2019-06-05 17:07:01,9.162125999999999,44.628443,A0:E6:F8:69:F1:0C,1.0,29.50762144674296,52.3106532787198,15,10
4495,1000,503,31,1,5,-83,15-10,2019-06-05 17:07:01,9.162125999999999,44.628443,A0:E6:F8:69:9F:A8,2.0,8.136485433945664,32.07229239783894,15,10
4496,1000,552,31,1,5,-71,15-10,2019-06-05 17:07:02,9.162125999999999,44.628443,A0:E6:F8:69:F9:A1,1.0,8.252173096444572,26.403657531747374,15,10
4497,1000,511,31,1,5,-79,15-10,2019-06-05 17:07:02,9.162125999999999,44.628443,A0:E6:F8:69:F5:73,1.0,7.757860905176678,43.34756805360252,15,10
4498,1000,503,31,1,5,-83,15-10,2019-06-05 17:07:02,9.162125999999999,44.628443,A0:E6:F8:69:9F:A8,2.0,8.136485433945664,32.07229239783894,15,10
4499,1000,552,31,1,5,-71,15-10,2019-06-05 17:07:03,9.162125999999999,44.628443,A0:E6:F8:69:F9:A1,1.0,8.252173096444572,26.403657531747374,15,10
4500,1000,508,31,1,5,-82,15-10,2019-06-05 17:07:03,9.162125999999999,44.628443,A0:E6:F8:69:F4:03,2.0,11.26014549643067,43.20572118552391,15,10
4501,1000,511,31,1,5,-80,15-11,2019-06-05 17:07:08,9.162125999999999,44.628443,A0:E6:F8:69:F5:73,1.0,7.757860905176678,43.34756805360252,15,11
4502,1000,508,31,1,5,-81,15-11,2019-06-05 17:07:08,9.162125999999999,44.628443,A0:E6:F8:69:F4:03,2.0,11.26014549643067,43.20572118552391,15,11
4503,1000,539,31,1,5,-93,15-11,2019-06-05 17:07:09,9.162125999999999,44.628443,A0:E6:F8:69:A1:C7,1.0,10.476580637792203,7.495236031035186,15,11
4504,1000,514,31,1,5,-82,15-11,2019-06-05 17:07:09,9.162125999999999,44.628443,A0:E6:F8:69:9B:27,1.0,7.757860905176678,59.80035305021886,15,11
4505,1000,552,31,1,5,-71,15-11,2019-06-05 17:07:09,9.162125999999999,44.628443,A0:E6:F8:69:F9:A1,1.0,8.252173096444572,26.403657531747374,15,11
4506,1000,524,31,1,5,-84,15-11,2019-06-05 17:07:10,9.162125999999999,44.628443,A0:E6:F8:69:9B:D0,1.0,7.263547820361415,33.15666546422749,15,11
4507,1000,511,31,1,5,-79,15-11,2019-06-05 17:07:10,9.162125999999999,44.628443,A0:E6:F8:69:F5:73,1.0,7.757860905176678,43.34756805360252,15,11
4508,1000,514,31,1,5,-82,15-11,2019-06-05 17:07:10,9.162125999999999,44.628443,A0:E6:F8:69:9B:27,1.0,7.757860905176678,59.80035305021886,15,11
4509,1000,508,31,1,5,-81,15-11,2019-06-05 17:07:11,9.162125999999999,44.628443,A0:E6:F8:69:F4:03,2.0,11.26014549643067,43.20572118552391,15,11
4510,1000,552,31,1,5,-71,15-11,2019-06-05 17:07:11,9.162125999999999,44.628443,A0:E6:F8:69:F9:A1,1.0,8.252173096444572,26.403657531747374,15,11
4511,1000,511,31,1,5,-77,15-11,2019-06-05 17:07:11,9.162125999999999,44.628443,A0:E6:F8:69:F5:73,1.0,7.757860905176678,43.34756805360252,15,11
4512,1000,514,31,1,5,-85,15-11,2019-06-05 17:07:12,9.162125999999999,44.628443,A0:E6:F8:69:9B:27,1.0,7.757860905176678,59.80035305021886,15,11
4513,1000,569,31,1,5,-94,15-11,2019-06-05 17:07:12,9.162125999999999,44.628443,A0:E6:F8:69:F9:DD,2.0,7.6902480602030305,22.942882404540125,15,11
4514,1000,503,31,1,5,-82,15-11,2019-06-05 17:07:12,9.162125999999999,44.628443,A0:E6:F8:69:9F:A8,2.0,8.136485433945664,32.07229239783894,15,11
4515,1000,524,31,1,5,-79,15-11,2019-06-05 17:07:13,9.162125999999999,44.628443,A0:E6:F8:69:9B:D0,1.0,7.263547820361415,33.15666546422749,15,11
4516,1000,573,31,1,5,-93,15-11,2019-06-05 17:07:13,9.162125999999999,44.628443,A0:E6:F8:69:F1:0C,1.0,29.50762144674296,52.3106532787198,15,11
4517,1000,508,31,1,5,-81,15-11,2019-06-05 17:07:13,9.162125999999999,44.628443,A0:E6:F8:69:F4:03,2.0,11.26014549643067,43.20572118552391,15,11
4518,1000,514,31,1,5,-80,15-11,2019-06-05 17:07:14,9.162125999999999,44.628443,A0:E6:F8:69:9B:27,1.0,7.757860905176678,59.80035305021886,15,11
4519,1000,503,31,1,5,-83,15-11,2019-06-05 17:07:14,9.162125999999999,44.628443,A0:E6:F8:69:9F:A8,2.0,8.136485433945664,32.07229239783894,15,11
4520,1000,552,31,1,5,-67,15-11,2019-06-05 17:07:14,9.162125999999999,44.628443,A0:E6:F8:69:F9:A1,1.0,8.252173096444572,26.403657531747374,15,11
4522,1000,508,31,1,5,-82,15-11,2019-06-05 17:07:15,9.162125999999999,44.628443,A0:E6:F8:69:F4:03,2.0,11.26014549643067,43.20572118552391,15,11
4523,1000,589,31,1,5,-82,15-12,2019-06-05 17:07:20,9.162125999999999,44.628443,A0:E6:F8:69:9E:B5,2.0,8.582722807688299,53.89381108505226,15,12
4524,1000,524,31,1,5,-79,15-12,2019-06-05 17:07:20,9.162125999999999,44.628443,A0:E6:F8:69:9B:D0,1.0,7.263547820361415,33.15666546422749,15,12
4525,1000,514,31,1,5,-87,15-12,2019-06-05 17:07:20,9.162125999999999,44.628443,A0:E6:F8:69:9B:27,1.0,7.757860905176678,59.80035305021886,15,12
4526,1000,594,31,1,5,-90,15-12,2019-06-05 17:07:21,9.162125999999999,44.628443,A0:E6:F8:69:9C:00,1.0,29.384043845699672,43.593132591802295,15,12
4527,1000,503,31,1,5,-87,15-12,2019-06-05 17:07:21,9.162125999999999,44.628443,A0:E6:F8:69:9F:A8,2.0,8.136485433945664,32.07229239783894,15,12
4528,1000,552,31,1,5,-89,15-12,2019-06-05 17:07:21,9.162125999999999,44.628443,A0:E6:F8:69:F9:A1,1.0,8.252173096444572,26.403657531747374,15,12
4529,1000,511,31,1,5,-80,15-12,2019-06-05 17:07:22,9.162125999999999,44.628443,A0:E6:F8:69:F5:73,1.0,7.757860905176678,43.34756805360252,15,12
4530,1000,514,31,1,5,-85,15-12,2019-06-05 17:07:22,9.162125999999999,44.628443,A0:E6:F8:69:9B:27,1.0,7.757860905176678,59.80035305021886,15,12
4531,1000,552,31,1,5,-71,15-12,2019-06-05 17:07:22,9.162125999999999,44.628443,A0:E6:F8:69:F9:A1,1.0,8.252173096444572,26.403657531747374,15,12
4532,1000,508,31,1,5,-81,15-12,2019-06-05 17:07:23,9.162125999999999,44.628443,A0:E6:F8:69:F4:03,2.0,11.26014549643067,43.20572118552391,15,12
4533,1000,552,31,1,5,-72,15-12,2019-06-05 17:07:23,9.162125999999999,44.628443,A0:E6:F8:69:F9:A1,1.0,8.252173096444572,26.403657531747374,15,12
4535,1000,508,31,1,5,-81,15-12,2019-06-05 17:07:24,9.162125999999999,44.628443,A0:E6:F8:69:F4:03,2.0,11.26014549643067,43.20572118552391,15,12
4536,1000,514,31,1,5,-82,15-12,2019-06-05 17:07:24,9.162125999999999,44.628443,A0:E6:F8:69:9B:27,1.0,7.757860905176678,59.80035305021886,15,12
4537,1000,524,31,1,5,-83,15-12,2019-06-05 17:07:25,9.162125999999999,44.628443,A0:E6:F8:69:9B:D0,1.0,7.263547820361415,33.15666546422749,15,12
4539,1000,508,31,1,5,-80,15-12,2019-06-05 17:07:25,9.162125999999999,44.628443,A0:E6:F8:69:F4:03,2.0,11.26014549643067,43.20572118552391,15,12
4540,1000,569,31,1,5,-93,15-12,2019-06-05 17:07:26,9.162125999999999,44.628443,A0:E6:F8:69:F9:DD,2.0,7.6902480602030305,22.942882404540125,15,12
4541,1000,503,31,1,5,-84,15-12,2019-06-05 17:07:26,9.162125999999999,44.628443,A0:E6:F8:69:9F:A8,2.0,8.136485433945664,32.07229239783894,15,12
4542,1000,589,31,1,5,-88,15-12,2019-06-05 17:07:26,9.162125999999999,44.628443,A0:E6:F8:69:9E:B5,2.0,8.582722807688299,53.89381108505226,15,12
4543,1000,524,31,1,5,-83,15-13,2019-06-05 17:07:31,9.162125999999999,44.628443,A0:E6:F8:69:9B:D0,1.0,7.263547820361415,33.15666546422749,15,13
4544,1000,552,31,1,5,-71,15-13,2019-06-05 17:07:31,9.162125999999999,44.628443,A0:E6:F8:69:F9:A1,1.0,8.252173096444572,26.403657531747374,15,13
4545,1000,508,31,1,5,-81,15-13,2019-06-05 17:07:32,9.162125999999999,44.628443,A0:E6:F8:69:F4:03,2.0,11.26014549643067,43.20572118552391,15,13
4546,1000,514,31,1,5,-86,15-13,2019-06-05 17:07:32,9.162125999999999,44.628443,A0:E6:F8:69:9B:27,1.0,7.757860905176678,59.80035305021886,15,13
4547,1000,514,31,1,5,-81,15-13,2019-06-05 17:07:32,9.162125999999999,44.628443,A0:E6:F8:69:9B:27,1.0,7.757860905176678,59.80035305021886,15,13
4548,1000,508,31,1,5,-81,15-13,2019-06-05 17:07:33,9.162125999999999,44.628443,A0:E6:F8:69:F4:03,2.0,11.26014549643067,43.20572118552391,15,13
4549,1000,503,31,1,5,-83,15-13,2019-06-05 17:07:33,9.162125999999999,44.628443,A0:E6:F8:69:9F:A8,2.0,8.136485433945664,32.07229239783894,15,13
4550,1000,552,31,1,5,-71,15-13,2019-06-05 17:07:33,9.162125999999999,44.628443,A0:E6:F8:69:F9:A1,1.0,8.252173096444572,26.403657531747374,15,13
4551,1000,514,31,1,5,-84,15-13,2019-06-05 17:07:34,9.162125999999999,44.628443,A0:E6:F8:69:9B:27,1.0,7.757860905176678,59.80035305021886,15,13
4552,1000,524,31,1,5,-82,15-13,2019-06-05 17:07:34,9.162125999999999,44.628443,A0:E6:F8:69:9B:D0,1.0,7.263547820361415,33.15666546422749,15,13
4553,1000,508,31,1,5,-81,15-13,2019-06-05 17:07:34,9.162125999999999,44.628443,A0:E6:F8:69:F4:03,2.0,11.26014549643067,43.20572118552391,15,13
4554,1000,573,31,1,5,-94,15-13,2019-06-05 17:07:35,9.162125999999999,44.628443,A0:E6:F8:69:F1:0C,1.0,29.50762144674296,52.3106532787198,15,13
4555,1000,552,31,1,5,-67,15-13,2019-06-05 17:07:35,9.162125999999999,44.628443,A0:E6:F8:69:F9:A1,1.0,8.252173096444572,26.403657531747374,15,13
4556,1000,511,31,1,5,-79,15-13,2019-06-05 17:07:36,9.162125999999999,44.628443,A0:E6:F8:69:F5:73,1.0,7.757860905176678,43.34756805360252,15,13
4557,1000,514,31,1,5,-81,15-13,2019-06-05 17:07:36,9.162125999999999,44.628443,A0:E6:F8:69:9B:27,1.0,7.757860905176678,59.80035305021886,15,13
4558,1000,508,31,1,5,-80,15-13,2019-06-05 17:07:36,9.162125999999999,44.628443,A0:E6:F8:69:F4:03,2.0,11.26014549643067,43.20572118552391,15,13
4559,1000,524,31,1,5,-83,15-14,2019-06-05 17:07:41,9.162125999999999,44.628443,A0:E6:F8:69:9B:D0,1.0,7.263547820361415,33.15666546422749,15,14
4560,1000,514,31,1,5,-82,15-14,2019-06-05 17:07:41,9.162125999999999,44.628443,A0:E6:F8:69:9B:27,1.0,7.757860905176678,59.80035305021886,15,14
4561,1000,573,31,1,5,-93,15-14,2019-06-05 17:07:42,9.162125999999999,44.628443,A0:E6:F8:69:F1:0C,1.0,29.50762144674296,52.3106532787198,15,14
4562,1000,503,31,1,5,-82,15-14,2019-06-05 17:07:42,9.162125999999999,44.628443,A0:E6:F8:69:9F:A8,2.0,8.136485433945664,32.07229239783894,15,14
4563,1000,552,31,1,5,-71,15-14,2019-06-05 17:07:42,9.162125999999999,44.628443,A0:E6:F8:69:F9:A1,1.0,8.252173096444572,26.403657531747374,15,14
4564,1000,524,31,1,5,-83,15-14,2019-06-05 17:07:43,9.162125999999999,44.628443,A0:E6:F8:69:9B:D0,1.0,7.263547820361415,33.15666546422749,15,14
4565,1000,511,31,1,5,-79,15-14,2019-06-05 17:07:43,9.162125999999999,44.628443,A0:E6:F8:69:F5:73,1.0,7.757860905176678,43.34756805360252,15,14
4566,1000,508,31,1,5,-81,15-14,2019-06-05 17:07:43,9.162125999999999,44.628443,A0:E6:F8:69:F4:03,2.0,11.26014549643067,43.20572118552391,15,14
4567,1000,573,31,1,5,-94,15-14,2019-06-05 17:07:44,9.162125999999999,44.628443,A0:E6:F8:69:F1:0C,1.0,29.50762144674296,52.3106532787198,15,14
4568,1000,552,31,1,5,-70,15-14,2019-06-05 17:07:44,9.162125999999999,44.628443,A0:E6:F8:69:F9:A1,1.0,8.252173096444572,26.403657531747374,15,14
4569,1000,514,31,1,5,-82,15-14,2019-06-05 17:07:44,9.162125999999999,44.628443,A0:E6:F8:69:9B:27,1.0,7.757860905176678,59.80035305021886,15,14
4570,1000,524,31,1,5,-83,15-14,2019-06-05 17:07:45,9.162125999999999,44.628443,A0:E6:F8:69:9B:D0,1.0,7.263547820361415,33.15666546422749,15,14
4571,1000,508,31,1,5,-81,15-14,2019-06-05 17:07:45,9.162125999999999,44.628443,A0:E6:F8:69:F4:03,2.0,11.26014549643067,43.20572118552391,15,14
4572,1000,552,31,1,5,-71,15-14,2019-06-05 17:07:45,9.162125999999999,44.628443,A0:E6:F8:69:F9:A1,1.0,8.252173096444572,26.403657531747374,15,14
4573,1000,503,31,1,5,-83,15-14,2019-06-05 17:07:46,9.162125999999999,44.628443,A0:E6:F8:69:9F:A8,2.0,8.136485433945664,32.07229239783894,15,14
4574,1000,552,31,1,5,-67,15-14,2019-06-05 17:07:46,9.162125999999999,44.628443,A0:E6:F8:69:F9:A1,1.0,8.252173096444572,26.403657531747374,15,14
