testid,552,575,514,531,539,541,594,503,573,500,524,511,589,509,522,569,508,t_x,t_y
4-17,0,0,-76.66666666666667,-74.0,0,0,-91.0,0,-80.33333333333333,0,0,0,0,0,0,0,0,21.823040999999996,61.526064000000005
4-18,0,0,-77.0,-74.33333333333333,0,0,-91.0,0,-81.0,0,0,0,0,0,0,0,0,21.823040999999996,61.526064000000005
4-19,0,0,-76.5,-74.0,0,0,0,0,-80.66666666666667,0,0,0,0,0,0,0,0,21.823040999999996,61.526064000000005
4-20,0,0,-77.0,-74.0,0,0,0,0,-81.0,0,0,0,0,0,0,0,0,21.823041,61.526064
4-21,0,0,-76.75,-74.5,0,0,-90.0,0,-79.33333333333333,0,0,0,0,0,0,0,0,21.823040999999996,61.526064000000005
4-22,0,0,-76.33333333333333,0,0,0,-90.0,0,-80.0,0,0,0,0,0,0,0,0,21.823040999999996,61.526064000000005
4-23,0,0,-76.0,-72.0,0,0,-91.0,0,-80.33333333333333,0,0,0,0,0,0,0,0,21.823040999999996,61.526064000000005
4-24,0,0,-75.66666666666667,-73.33333333333333,0,0,-91.0,0,-81.0,0,0,0,0,0,0,0,0,21.823040999999996,61.526064000000005
4-25,0,0,-76.5,-75.0,0,0,-87.0,0,-81.0,0,0,0,0,0,0,0,0,21.823040999999996,61.526064000000005
5-1,0,0,-80.33333333333333,-79.0,0,0,0,0,-90.0,0,0,0,-95.0,0,0,0,0,18.61057,64.154583
5-2,0,0,-80.33333333333333,-81.66666666666667,0,0,-95.0,0,-89.0,0,0,0,-90.5,0,0,0,0,18.61057,64.154583
5-3,0,0,-79.0,-80.25,0,0,0,0,-85.5,0,0,0,-91.5,0,0,0,0,18.61057,64.154583
5-4,0,0,-78.25,-79.0,0,0,-94.0,0,-88.0,0,0,0,-92.5,0,0,0,0,18.61057,64.154583
5-5,0,0,-82.0,-79.66666666666667,0,0,-96.0,0,-87.5,0,0,0,-94.0,0,0,0,0,18.61057,64.154583
5-6,0,0,-79.25,-79.5,0,0,-95.0,0,-88.0,0,0,0,-93.0,0,0,0,0,18.61057,64.154583
5-7,0,0,-79.0,-80.5,0,0,-93.5,0,-87.0,0,0,0,-91.5,0,0,0,0,18.61057,64.154583
5-8,0,0,-79.0,-79.66666666666667,0,0,-93.0,0,-87.0,0,0,0,-92.0,0,0,0,0,18.61057,64.154583
5-9,0,0,-78.33333333333333,-78.66666666666667,0,0,-94.0,0,-87.5,0,0,0,0,0,0,0,0,18.61057,64.154583
5-10,0,0,-78.0,-79.0,0,0,-95.0,0,-87.0,0,0,0,-90.0,0,0,0,0,18.61057,64.154583
5-11,0,0,-78.5,-80.0,0,0,-90.0,0,-85.66666666666667,0,0,0,-92.5,0,0,0,0,18.61057,64.154583
5-12,0,0,-78.5,-80.0,0,0,-95.0,0,-87.66666666666667,0,0,0,-93.0,0,0,0,0,18.61057,64.154583
5-13,0,0,-78.0,-80.33333333333333,0,0,-95.0,0,-86.33333333333333,0,0,0,-94.0,0,0,0,0,18.61057,64.154583
5-14,0,0,-78.33333333333333,-80.0,0,0,0,0,-87.5,0,0,0,-91.5,0,0,0,0,18.61057,64.154583
5-15,0,0,-79.33333333333333,-79.0,0,0,0,0,-88.0,0,0,0,0,0,0,0,0,18.61057,64.154583
5-16,0,0,-78.0,-78.5,0,0,-92.0,0,-88.5,0,0,0,-92.0,0,0,0,0,18.61057,64.154583
5-17,0,0,-78.33333333333333,-77.66666666666667,0,0,-94.0,0,-88.5,0,0,0,-92.5,0,0,0,0,18.61057,64.154583
5-18,0,0,-78.25,-80.0,0,0,-93.0,0,-87.33333333333333,0,0,0,-92.0,0,0,0,0,18.61057,64.154583
5-19,0,0,-79.0,-76.66666666666667,0,0,-92.0,0,-88.66666666666667,0,0,0,-92.0,0,0,0,0,18.61057,64.154583
5-20,0,0,-79.0,-80.5,0,0,0,0,-90.0,0,0,0,-93.0,0,0,0,0,18.61057,64.154583
5-21,0,0,-78.66666666666667,-80.0,0,0,-95.0,0,-88.5,0,0,0,-93.0,0,0,0,0,18.61057,64.154583
5-22,0,0,-78.5,-76.0,0,0,-94.0,0,0,0,0,0,-92.5,0,0,0,0,18.61057,64.154583
5-23,0,0,0,-78.33333333333333,0,0,-92.5,0,-89.5,0,0,0,-94.0,0,0,0,0,18.61057,64.154583
5-24,0,0,-78.0,-79.0,0,0,-94.0,0,-86.0,0,0,0,-92.0,0,0,0,0,18.61057,64.154583
5-25,0,0,-78.66666666666667,-80.5,0,0,-91.0,0,-90.0,0,0,0,0,0,0,0,0,18.61057,64.154583
6-1,0,0,-73.25,-75.33333333333333,0,0,-96.0,0,-91.0,0,0,0,0,0,0,0,0,18.799539000000006,61.338312999999985
6-2,0,0,-70.0,-75.25,0,0,0,0,0,0,0,0,0,0,0,0,0,18.799539000000006,61.338312999999985
6-3,0,0,-70.0,0,0,0,-97.0,0,0,0,0,0,0,0,0,0,0,18.799539000000003,61.338313
6-4,0,0,-70.5,-75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.799539000000006,61.33831299999999
6-5,0,0,-70.0,-75.0,0,0,-93.0,0,0,0,0,0,0,0,0,0,0,18.799539000000003,61.338313
6-6,0,0,0,-75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.799539000000003,61.338313
6-7,0,0,-70.25,-75.25,0,0,0,0,0,0,0,0,0,0,0,0,0,18.799539000000006,61.338312999999985
6-8,0,0,-70.25,-75.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,18.799539000000006,61.338312999999985
6-9,0,0,-70.33333333333333,-75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.799539000000006,61.338312999999985
6-10,0,0,-77.0,-74.5,0,0,-91.0,0,0,0,0,0,0,0,0,0,0,18.799539000000006,61.338312999999985
6-11,0,0,-70.0,-74.0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.799539000000003,61.33831299999999
6-12,0,0,-70.0,-74.5,0,0,0,0,0,0,0,0,0,0,0,0,0,18.799539000000003,61.33831299999999
6-13,0,0,-70.5,-72.0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.799539000000006,61.33831299999999
6-14,0,0,-70.0,-72.5,0,0,0,0,0,0,0,0,0,0,0,0,0,18.799539000000006,61.33831299999999
6-15,0,0,0,-75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.799539000000003,61.338313
6-16,0,0,-71.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.799539000000003,61.338313
6-17,0,0,-70.33333333333333,-75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.799539000000003,61.33831299999999
6-18,0,0,-74.0,-74.0,0,0,0,0,-83.0,0,0,0,0,0,0,0,0,18.799539000000006,61.33831299999999
6-19,0,0,-70.0,-75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.799539000000003,61.338313
6-20,0,0,-77.0,-75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.799539000000003,61.338313
6-21,0,0,-70.0,-77.5,0,0,0,0,0,0,0,0,0,0,0,0,0,18.799539000000003,61.33831299999999
6-22,0,0,-69.66666666666667,-81.0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.799539000000003,61.338313
6-23,0,0,-69.33333333333333,-74.5,0,0,0,0,0,0,0,0,0,0,0,0,0,18.799539000000003,61.33831299999999
6-24,0,0,-70.0,-75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.799539000000006,61.33831299999999
6-25,0,0,0,-75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.799539000000003,61.338313
7-1,0,0,-76.33333333333333,-80.0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.209129999999998,64.34233499999999
7-2,0,0,-75.33333333333333,-81.0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.209129999999998,64.34233499999999
7-3,-93.0,0,-76.25,-81.0,0,0,0,0,0,0,0,0,-92.0,0,0,0,0,15.20913,64.34233499999999
7-4,0,0,-76.5,-82.0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.209129999999998,64.34233499999999
7-5,0,0,-76.0,-82.0,0,0,0,0,0,0,0,-95.0,-93.0,0,0,0,0,15.20913,64.34233499999999
7-6,0,0,-75.33333333333333,-84.0,0,0,0,0,0,0,0,0,-93.0,0,0,0,0,15.209129999999998,64.34233499999999
7-7,0,0,-75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.209129999999996,64.34233499999999
7-8,0,0,-76.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.209129999999998,64.34233499999999
7-9,0,0,-76.66666666666667,-84.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,15.20913,64.34233499999999
7-10,0,0,-77.0,-82.25,0,0,0,0,0,0,0,0,0,0,0,0,0,15.20913,64.34233499999999
7-11,0,0,-75.33333333333333,-80.33333333333333,0,0,0,0,0,0,0,0,-93.0,0,0,0,0,15.20913,64.34233499999999
7-12,0,0,-76.0,-81.0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.209129999999996,64.34233499999999
7-13,0,0,-75.5,-82.5,0,0,0,0,0,0,0,-93.0,-93.5,0,0,0,0,15.209129999999998,64.342335
7-14,-94.0,0,-76.0,-79.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,15.20913,64.34233499999999
7-15,0,0,-76.33333333333333,-81.66666666666667,0,0,0,0,0,0,0,0,-93.0,0,0,0,0,15.20913,64.34233499999999
7-16,0,0,-75.75,-82.0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.20913,64.34233499999999
7-17,0,0,-77.0,-82.0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.209129999999998,64.34233499999999
7-18,0,0,-76.0,-79.5,0,0,0,0,0,0,0,0,0,0,0,0,0,15.209129999999998,64.34233499999999
7-19,-94.0,0,-76.0,-82.0,0,0,0,0,0,0,0,0,-93.0,0,0,0,0,15.20913,64.34233499999999
7-20,0,0,-76.0,-79.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,15.20913,64.34233499999999
7-21,0,0,-76.0,-79.0,0,0,0,0,0,0,0,0,-94.0,0,0,0,0,15.20913,64.34233499999999
